Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2015,4.0,Wiesbaden,100.4839817349873,102.1197280883789,1,quarterly
2015,,Berlin,100.0,100.0,0,annual
2015,,Berlin,100.0,100.0,1,annual
2015,,Bocholt,100.0,100.0,0,annual
2015,,Bocholt,100.0,100.0,1,annual
2015,,Bonn,100.0,100.0,0,annual
2015,,Bonn,100.0,100.0,1,annual
2015,,Chemnitz,100.0,100.0,0,annual
2015,,Chemnitz,100.0,100.0,1,annual
2015,,Dortmund,100.0,100.0,0,annual
2015,,Dortmund,100.0,100.0,1,annual
2015,,Dresden,100.0,100.0,0,annual
2015,,Dresden,100.0,100.0,1,annual
2015,,Duisburg,100.0,100.0,0,annual
2015,,Duisburg,100.0,100.0,1,annual
2015,,Düsseldorf,100.0,100.0,0,annual
2015,,Düsseldorf,100.0,100.0,1,annual
2015,,Erfurt,100.0,100.0,0,annual
2015,,Erfurt,100.0,100.0,1,annual
2015,,Frankfurt am Main,100.0,100.0,0,annual
2015,,Frankfurt am Main,100.0,100.0,1,annual
2015,,Hamburg,100.0,100.0,0,annual
2015,,Hamburg,100.0,100.0,1,annual
2015,,Karlsruhe,100.0,100.0,0,annual
2015,,Karlsruhe,100.0,100.0,1,annual
2015,,Köln,100.0,100.0,0,annual
2015,,Köln,100.0,100.0,1,annual
2015,,Leipzig,100.0,100.0,0,annual
2015,,Leipzig,100.0,100.0,1,annual
2015,,Lübeck,100.0,100.0,0,annual
2015,,Lübeck,100.0,100.0,1,annual
2015,,Kreis Mettmann,100.0,100.0,0,annual
2015,,Kreis Mettmann,100.0,100.0,1,annual
2015,,München,100.0,100.0,0,annual
2015,,München,100.0,100.0,1,annual
2015,,Münster,100.0,100.0,0,annual
2015,,Münster,100.0,100.0,1,annual
2015,,Potsdam,100.0,100.0,0,annual
2015,,Potsdam,100.0,100.0,1,annual
2015,,Rhein-Erft-Kreis,100.0,100.0,0,annual
2015,,Rhein-Erft-Kreis,100.0,100.0,1,annual
2015,,Stuttgart,100.0,100.0,0,annual
2015,,Stuttgart,100.0,100.0,1,annual
2015,,Wiesbaden,100.0,100.0,0,annual
2015,,Wiesbaden,100.0,100.0,1,annual
2016,1.0,Berlin,102.89673614501953,107.52119445800781,0,quarterly
2016,1.0,Berlin,103.46230331177408,108.1215591430664,1,quarterly
2016,1.0,Bonn,101.58113861083984,113.83318328857422,0,quarterly
2016,1.0,Bonn,102.13947465639588,114.44237518310547,1,quarterly
2016,1.0,Dortmund,102.27356719970703,105.21497344970703,0,quarterly
2016,1.0,Dortmund,102.83570914708132,105.80107879638672,1,quarterly
2016,1.0,Dresden,101.55274200439453,107.60913848876953,0,quarterly
2016,1.0,Dresden,102.1109219693123,108.2131576538086,1,quarterly
2016,1.0,Duisburg,100.91533660888672,110.33728790283203,0,quarterly
2016,1.0,Duisburg,101.47001310443203,110.93268585205078,1,quarterly
2016,1.0,Düsseldorf,102.02964782714844,104.5708236694336,0,quarterly
2016,1.0,Düsseldorf,102.59044908293598,105.14913177490234,1,quarterly
2016,1.0,Erfurt,101.6711654663086,106.51625061035156,0,quarterly
2016,1.0,Erfurt,102.22999634032554,107.10026550292969,1,quarterly
2016,1.0,Frankfurt am Main,101.4338150024414,104.87909698486328,0,quarterly
2016,1.0,Frankfurt am Main,101.9913412905754,105.46265411376953,1,quarterly
2016,1.0,Hamburg,101.24583435058594,104.85494232177734,0,quarterly
2016,1.0,Hamburg,101.80232741173279,105.43859100341797,1,quarterly
2016,1.0,Karlsruhe,101.4571533203125,107.20307159423828,0,quarterly
2016,1.0,Karlsruhe,102.0148078864348,107.79638671875,1,quarterly
2016,1.0,Köln,101.79192352294922,104.1703872680664,0,quarterly
2016,1.0,Köln,102.35141813805764,104.74909973144531,1,quarterly
2016,1.0,Leipzig,103.55219268798828,103.495361328125,0,quarterly
2016,1.0,Leipzig,104.12136254141518,104.07557678222656,1,quarterly
2016,1.0,Lübeck,102.09645080566406,108.09405517578125,0,quarterly
2016,1.0,Lübeck,102.65761924094343,108.68211364746094,1,quarterly
2016,1.0,Kreis Mettmann,102.24784088134766,106.28520965576172,0,quarterly
2016,1.0,Kreis Mettmann,102.80984142519904,106.87129211425781,1,quarterly
2016,1.0,München,103.11079406738281,106.7748031616211,0,quarterly
2016,1.0,München,103.6775377936397,107.3771743774414,1,quarterly
