Year,Quarter,Month,City,Index,AVG_PRICE_SQM,MED_PRICE_SQM,P75_PRICE_SQM,P25_PRICE_SQM,Inflation_adjusted,TOM_4Q,Closed_one_week_4Q,Granularity
2012,1.0,1.0,Aachen,89.22784423828125,7.1000000000000005,6.86,8.33,5.95,0,,,monthly
2012,1.0,1.0,Aachen,93.08519217720622,7.4,7.16,8.69,6.21,1,,,monthly
2012,1.0,1.0,Augsburg,84.38380432128906,7.0,7.0,7.62,6.33,0,,,monthly
2012,1.0,1.0,Augsburg,88.03174288190402,7.3100000000000005,7.3,7.95,6.61,1,,,monthly
2012,1.0,1.0,Berlin,83.12620544433594,7.13,6.76,8.040000000000001,5.8500000000000005,0,,,monthly
2012,1.0,1.0,Berlin,86.71977760758448,7.44,7.05,8.39,6.1000000000000005,1,,,monthly
2012,1.0,1.0,Bielefeld,92.3409423828125,5.84,5.71,6.4,5.11,0,,,monthly
2012,1.0,1.0,Bielefeld,96.33287053953822,6.09,5.96,6.68,5.33,1,,,monthly
2012,1.0,1.0,Bocholt,90.76954650878906,5.8100000000000005,5.42,6.58,5.23,0,,,monthly
2012,1.0,1.0,Bocholt,94.69354272467675,6.0600000000000005,5.65,6.86,5.46,1,,,monthly
2012,1.0,1.0,Bochum,92.74321746826172,5.5600000000000005,5.46,6.0,5.0,0,,,monthly
2012,1.0,1.0,Bochum,96.75253610421491,5.8,5.69,6.25,5.22,1,,,monthly
2012,1.0,1.0,Bonn,91.72687530517578,8.22,8.06,9.11,7.17,0,,,monthly
2012,1.0,1.0,Bonn,95.69225714783883,8.58,8.41,9.5,7.48,1,,,monthly
2012,1.0,1.0,Braunschweig,81.87602233886719,5.91,5.66,6.5,5.22,0,,,monthly
2012,1.0,1.0,Braunschweig,85.41554869089696,6.16,5.9,6.78,5.44,1,,,monthly
2012,1.0,1.0,Bremen,90.24514770507812,6.88,6.7,7.9,5.58,0,,,monthly
2012,1.0,1.0,Bremen,94.14647399475682,7.18,6.99,8.24,5.82,1,,,monthly
2012,1.0,1.0,Chemnitz,94.3349838256836,4.76,4.75,5.12,4.3100000000000005,0,,,monthly
2012,1.0,1.0,Chemnitz,98.41311502491753,4.96,4.95,5.34,4.5,1,,,monthly
2012,1.0,1.0,Dortmund,90.66747283935547,5.5600000000000005,5.4,6.11,4.8,0,,,monthly
2012,1.0,1.0,Dortmund,94.5870563782165,5.8100000000000005,5.63,6.37,5.01,1,,,monthly
2012,1.0,1.0,Dresden,87.60935974121094,6.08,6.0,6.67,5.43,0,,,monthly
2012,1.0,1.0,Dresden,91.39674008322429,6.34,6.26,6.95,5.67,1,,,monthly
2012,1.0,1.0,Duisburg,93.75341796875,5.13,4.95,5.66,4.55,0,,,monthly
2012,1.0,1.0,Duisburg,97.80640789197595,5.3500000000000005,5.16,5.9,4.74,1,,,monthly
2012,1.0,1.0,Düsseldorf,92.21003723144531,8.64,8.33,9.57,7.45,0,,,monthly
2012,1.0,1.0,Düsseldorf,96.19630631705785,9.01,8.69,9.98,7.78,1,,,monthly
2012,1.0,1.0,Erfurt,89.34239959716797,6.03,6.0,6.58,5.26,0,,,monthly
2012,1.0,1.0,Erfurt,93.20469980050397,6.29,6.26,6.86,5.49,1,,,monthly
2012,1.0,1.0,Essen,93.89007568359375,5.93,5.74,6.53,5.19,0,,,monthly
2012,1.0,1.0,Essen,97.94897336307214,6.19,5.99,6.82,5.42,1,,,monthly
2012,1.0,1.0,Frankfurt am Main,90.95645141601562,10.67,10.38,12.0,9.0,0,,,monthly
2012,1.0,1.0,Frankfurt am Main,94.88852759018114,11.13,10.83,12.52,9.39,1,,,monthly
2012,1.0,1.0,Gelsenkirchen,93.5399398803711,4.7700000000000005,4.71,5.1000000000000005,4.4,0,,,monthly
2012,1.0,1.0,Gelsenkirchen,97.58370107829002,4.98,4.91,5.32,4.59,1,,,monthly
2012,1.0,1.0,Hamburg,94.45547485351562,9.88,9.5,11.52,8.02,0,,,monthly
2012,1.0,1.0,Hamburg,98.5388149180072,10.31,9.91,12.02,8.370000000000001,1,,,monthly
2012,1.0,1.0,Hamm,95.35591125488281,5.3,5.15,5.87,4.7700000000000005,0,,,monthly
2012,1.0,1.0,Hamm,99.47817746991178,5.53,5.38,6.13,4.97,1,,,monthly
2012,1.0,1.0,Hannover,86.73428344726562,6.59,6.4,7.18,5.8,0,,,monthly
2012,1.0,1.0,Hannover,90.48383396420961,6.87,6.68,7.49,6.05,1,,,monthly
2012,1.0,1.0,Karlsruhe,90.11494445800781,8.02,7.73,9.11,7.07,0,,,monthly
2012,1.0,1.0,Karlsruhe,94.01064202011817,8.370000000000001,8.07,9.5,7.37,1,,,monthly
2012,1.0,1.0,Kiel,90.78946685791016,6.41,6.32,7.140000000000001,5.37,0,,,monthly
2012,1.0,1.0,Kiel,94.71432423679333,6.69,6.6000000000000005,7.44,5.61,1,,,monthly
2012,1.0,1.0,Köln,90.70341491699219,8.96,8.9,10.0,7.58,0,,,monthly
2012,1.0,1.0,Köln,94.62455224324185,9.35,9.290000000000001,10.43,7.9,1,,,monthly
2012,1.0,1.0,Leipzig,86.56038665771484,5.17,5.0,5.79,4.5,0,,,monthly
2012,1.0,1.0,Leipzig,90.302419561424,5.4,5.22,6.04,4.69,1,,,monthly
2012,1.0,1.0,Lübeck,90.22201538085938,6.38,6.15,7.0,5.5,0,,,monthly
2012,1.0,1.0,Lübeck,94.12234165284282,6.65,6.42,7.3,5.74,1,,,monthly
2012,1.0,1.0,Mönchengladbach,94.37628173828125,5.6000000000000005,5.48,6.03,5.04,0,,,monthly
2012,1.0,1.0,Mönchengladbach,98.45619825934382,5.84,5.72,6.29,5.26,1,,,monthly
2012,1.0,1.0,Mannheim,88.7800064086914,7.3,7.140000000000001,8.0,6.3100000000000005,0,,,monthly
2012,1.0,1.0,Mannheim,92.61799417654323,7.62,7.45,8.35,6.58,1,,,monthly
2012,1.0,1.0,Kreis Mettmann,94.59785461425781,6.92,6.87,7.63,6.0,0,,,monthly
2012,1.0,1.0,Kreis Mettmann,98.68734980085652,7.22,7.16,7.96,6.26,1,,,monthly
2012,1.0,1.0,München,85.68360137939453,12.530000000000001,12.38,13.790000000000001,11.08,0,,,monthly
2012,1.0,1.0,München,89.38773057809904,13.07,12.91,14.39,11.56,1,,,monthly
2012,1.0,1.0,Münster,92.44043731689453,8.25,7.95,9.4,7.0,0,,,monthly
2012,1.0,1.0,Münster,96.43666667110172,8.6,8.290000000000001,9.8,7.3,1,,,monthly
2012,1.0,1.0,Nürnberg,87.74688720703125,7.38,7.2,8.18,6.44,0,,,monthly
2012,1.0,1.0,Nürnberg,91.54021290490697,7.7,7.51,8.540000000000001,6.72,1,,,monthly
2012,1.0,1.0,Potsdam,93.44984436035156,7.8500000000000005,8.0,8.8,7.0,0,,,monthly
2012,1.0,1.0,Potsdam,97.489710700433,8.19,8.35,9.18,7.3,1,,,monthly
2012,1.0,1.0,Rhein-Erft-Kreis,92.94881439208984,6.95,6.890000000000001,7.62,6.13,0,,,monthly
2012,1.0,1.0,Rhein-Erft-Kreis,96.96702104811287,7.25,7.19,7.95,6.390000000000001,1,,,monthly
2012,1.0,1.0,Stuttgart,88.3680419921875,9.31,9.07,10.31,8.1,0,,,monthly
2012,1.0,1.0,Stuttgart,92.18822040796456,9.71,9.46,10.76,8.45,1,,,monthly
2012,1.0,1.0,Wiesbaden,91.84041595458984,8.55,8.36,9.38,7.58,0,,,monthly
2012,1.0,1.0,Wiesbaden,95.81070619545237,8.92,8.73,9.78,7.91,1,,,monthly
2012,1.0,1.0,Wuppertal,95.23169708251953,5.5200000000000005,5.4,6.0,4.93,0,,,monthly
2012,1.0,1.0,Wuppertal,99.34859347957475,5.76,5.63,6.26,5.14,1,,,monthly
2012,1.0,2.0,Aachen,91.4952392578125,7.3100000000000005,6.95,8.43,6.23,0,,,monthly
2012,1.0,2.0,Aachen,94.82264287848223,7.58,7.2,8.74,6.46,1,,,monthly
2012,1.0,2.0,Augsburg,84.06509399414062,7.08,7.0200000000000005,7.82,6.390000000000001,0,,,monthly
2012,1.0,2.0,Augsburg,87.12228582616439,7.34,7.28,8.11,6.62,1,,,monthly
2012,1.0,2.0,Berlin,83.8682632446289,7.16,6.86,8.14,5.9,0,,,monthly
2012,1.0,2.0,Berlin,86.91829694084257,7.42,7.11,8.44,6.11,1,,,monthly
2012,1.0,2.0,Bielefeld,91.0825424194336,5.88,5.7700000000000005,6.41,5.11,0,,,monthly
2012,1.0,2.0,Bielefeld,94.39493751107601,6.09,5.98,6.65,5.3,1,,,monthly
2012,1.0,2.0,Bocholt,97.33606719970703,6.2,5.74,7.0,5.2,0,,,monthly
2012,1.0,2.0,Bocholt,100.87588397104142,6.42,5.94,7.25,5.39,1,,,monthly
2012,1.0,2.0,Bochum,94.8597640991211,5.75,5.6000000000000005,6.26,5.14,0,,,monthly
2012,1.0,2.0,Bochum,98.30952525696559,5.96,5.8,6.48,5.32,1,,,monthly
2012,1.0,2.0,Bonn,91.92420959472656,8.120000000000001,8.040000000000001,9.0,7.0,0,,,monthly
2012,1.0,2.0,Bonn,95.26721356207865,8.42,8.33,9.33,7.25,1,,,monthly
2012,1.0,2.0,Braunschweig,82.72879028320312,6.01,5.67,6.8,5.15,0,,,monthly
2012,1.0,2.0,Braunschweig,85.73738481287371,6.23,5.88,7.05,5.34,1,,,monthly
2012,1.0,2.0,Bremen,91.9863510131836,6.7,6.47,7.59,5.5600000000000005,0,,,monthly
2012,1.0,2.0,Bremen,95.3316148749569,6.94,6.71,7.87,5.76,1,,,monthly
2012,1.0,2.0,Chemnitz,95.21928405761719,4.8500000000000005,4.97,5.25,4.47,0,,,monthly
2012,1.0,2.0,Chemnitz,98.68211986307513,5.03,5.16,5.44,4.64,1,,,monthly
2012,1.0,2.0,Dortmund,91.44625854492188,5.63,5.43,6.25,4.94,0,,,monthly
2012,1.0,2.0,Dortmund,94.77188088601096,5.84,5.63,6.48,5.12,1,,,monthly
2012,1.0,2.0,Dresden,88.24081420898438,6.19,6.09,6.78,5.53,0,,,monthly
2012,1.0,2.0,Dresden,91.44986428712544,6.42,6.3100000000000005,7.03,5.73,1,,,monthly
2012,1.0,2.0,Duisburg,95.19148254394531,5.16,5.08,5.59,4.64,0,,,monthly
2012,1.0,2.0,Duisburg,98.65330729289361,5.3500000000000005,5.26,5.8,4.8100000000000005,1,,,monthly
2012,1.0,2.0,Düsseldorf,92.9508285522461,8.71,8.34,9.65,7.4,0,,,monthly
2012,1.0,2.0,Düsseldorf,96.33116752920095,9.02,8.64,10.01,7.67,1,,,monthly
2012,1.0,2.0,Erfurt,90.63865661621094,6.0200000000000005,5.97,6.73,5.18,0,,,monthly
2012,1.0,2.0,Erfurt,93.93490893101833,6.24,6.19,6.97,5.37,1,,,monthly
2012,1.0,2.0,Essen,94.43473815917969,5.8500000000000005,5.62,6.36,5.13,0,,,monthly
2012,1.0,2.0,Essen,97.86904241606507,6.0600000000000005,5.82,6.6000000000000005,5.32,1,,,monthly
2012,1.0,2.0,Frankfurt am Main,92.35301208496094,10.98,10.540000000000001,12.48,9.05,0,,,monthly
2012,1.0,2.0,Frankfurt am Main,95.71161029492205,11.38,10.92,12.94,9.38,1,,,monthly
2012,1.0,2.0,Gelsenkirchen,94.93106079101562,4.82,4.75,5.15,4.47,0,,,monthly
2012,1.0,2.0,Gelsenkirchen,98.38341479273568,5.0,4.92,5.33,4.63,1,,,monthly
2012,1.0,2.0,Hamburg,94.76043701171875,9.950000000000001,9.700000000000001,11.51,8.17,0,,,monthly
2012,1.0,2.0,Hamburg,98.20658594544172,10.31,10.05,11.93,8.47,1,,,monthly
2012,1.0,2.0,Hamm,92.50171661376953,5.17,5.0,5.83,4.5,0,,,monthly
2012,1.0,2.0,Hamm,95.86572275524252,5.36,5.18,6.05,4.66,1,,,monthly
2012,1.0,2.0,Hannover,86.75067138671875,6.54,6.38,7.11,5.82,0,,,monthly
2012,1.0,2.0,Hannover,89.90552950184248,6.7700000000000005,6.62,7.37,6.03,1,,,monthly
2012,1.0,2.0,Karlsruhe,93.97661590576172,8.57,8.45,9.63,7.43,0,,,monthly
2012,1.0,2.0,Karlsruhe,97.39425964941059,8.88,8.76,9.98,7.7,1,,,monthly
2012,1.0,2.0,Kiel,91.43574523925781,6.53,6.47,7.21,5.5,0,,,monthly
2012,1.0,2.0,Kiel,94.76098524339018,6.76,6.7,7.47,5.7,1,,,monthly
2012,1.0,2.0,Köln,91.5822525024414,8.94,8.72,10.0,7.61,0,,,monthly
2012,1.0,2.0,Köln,94.9128205302166,9.27,9.040000000000001,10.36,7.890000000000001,1,,,monthly
2012,1.0,2.0,Leipzig,87.06379699707031,5.19,5.01,5.73,4.51,0,,,monthly
2012,1.0,2.0,Leipzig,90.23004253844769,5.38,5.19,5.94,4.67,1,,,monthly
2012,1.0,2.0,Lübeck,90.55204010009766,6.69,6.57,7.67,5.51,0,,,monthly
2012,1.0,2.0,Lübeck,93.84514243560925,6.93,6.8100000000000005,7.95,5.71,1,,,monthly
2012,1.0,2.0,Mönchengladbach,95.75117492675781,5.63,5.5,6.09,5.12,0,,,monthly
2012,1.0,2.0,Mönchengladbach,99.23335398568047,5.84,5.7,6.3100000000000005,5.3,1,,,monthly
2012,1.0,2.0,Mannheim,90.39053344726562,7.5,7.18,8.13,6.5,0,,,monthly
2012,1.0,2.0,Mannheim,93.67776227694506,7.7700000000000005,7.44,8.43,6.74,1,,,monthly
2012,1.0,2.0,Kreis Mettmann,94.3050537109375,6.83,6.78,7.61,5.96,0,,,monthly
2012,1.0,2.0,Kreis Mettmann,97.73464173880238,7.08,7.03,7.890000000000001,6.18,1,,,monthly
2012,1.0,2.0,München,86.65836334228516,12.75,12.5,14.01,11.15,0,,,monthly
2012,1.0,2.0,München,89.80986449453566,13.21,12.950000000000001,14.52,11.56,1,,,monthly
2012,1.0,2.0,Münster,93.05650329589844,8.2,8.09,9.290000000000001,6.96,0,,,monthly
2012,1.0,2.0,Münster,96.44068534192984,8.5,8.38,9.63,7.22,1,,,monthly
2012,1.0,2.0,Nürnberg,88.11351013183594,7.36,7.23,8.06,6.47,0,,,monthly
2012,1.0,2.0,Nürnberg,91.31793054781461,7.63,7.5,8.35,6.7,1,,,monthly
2012,1.0,2.0,Potsdam,90.96935272216797,7.62,8.0,8.76,6.47,0,,,monthly
2012,1.0,2.0,Potsdam,94.27763144872343,7.9,8.290000000000001,9.08,6.71,1,,,monthly
2012,1.0,2.0,Rhein-Erft-Kreis,94.09024047851562,7.140000000000001,7.12,8.0,6.19,0,,,monthly
2012,1.0,2.0,Rhein-Erft-Kreis,97.51201640235053,7.4,7.38,8.290000000000001,6.42,1,,,monthly
2012,1.0,2.0,Stuttgart,89.65504455566406,9.5,9.21,10.56,8.2,0,,,monthly
2012,1.0,2.0,Stuttgart,92.91552589093037,9.85,9.55,10.94,8.49,1,,,monthly
2012,1.0,2.0,Wiesbaden,91.25332641601562,8.46,8.33,9.33,7.47,0,,,monthly
2012,1.0,2.0,Wiesbaden,94.57193240227059,8.77,8.64,9.67,7.75,1,,,monthly
2012,1.0,2.0,Wuppertal,98.04560852050781,5.66,5.51,6.1000000000000005,5.04,0,,,monthly
2012,1.0,2.0,Wuppertal,101.6112291520102,5.87,5.71,6.33,5.22,1,,,monthly
2012,1.0,3.0,Aachen,90.18441009521484,7.36,7.08,8.48,6.22,0,,,monthly
2012,1.0,3.0,Aachen,92.95452374590391,7.59,7.3,8.75,6.41,1,,,monthly
2012,1.0,3.0,Augsburg,85.02931213378906,7.09,7.0,7.9,6.38,0,,,monthly
2012,1.0,3.0,Augsburg,87.64108126330747,7.3100000000000005,7.22,8.14,6.58,1,,,monthly
2012,1.0,3.0,Berlin,83.88634490966797,7.22,6.96,8.2,5.95,0,,,monthly
2012,1.0,3.0,Berlin,86.46300653993585,7.44,7.17,8.45,6.140000000000001,1,,,monthly
2012,1.0,3.0,Bielefeld,90.58699798583984,5.79,5.57,6.41,5.11,0,,,monthly
2012,1.0,3.0,Bielefeld,93.36947756773858,5.97,5.74,6.61,5.2700000000000005,1,,,monthly
2012,1.0,3.0,Bocholt,90.76268768310547,6.34,6.4,7.17,5.66,0,,,monthly
2012,1.0,3.0,Bocholt,93.55056376788279,6.53,6.6000000000000005,7.390000000000001,5.83,1,,,monthly
2012,1.0,3.0,Bochum,96.81450653076172,5.86,5.68,6.42,5.2,0,,,monthly
2012,1.0,3.0,Bochum,99.78827090802429,6.05,5.8500000000000005,6.62,5.36,1,,,monthly
2012,1.0,3.0,Bonn,94.50425720214844,8.44,8.23,9.38,7.3500000000000005,0,,,monthly
2012,1.0,3.0,Bonn,97.4070597225343,8.700000000000001,8.49,9.66,7.58,1,,,monthly
2012,1.0,3.0,Braunschweig,83.58910369873047,6.08,5.8500000000000005,6.75,5.29,0,,,monthly
2012,1.0,3.0,Braunschweig,86.15663523727744,6.2700000000000005,6.03,6.96,5.45,1,,,monthly
2012,1.0,3.0,Bremen,90.7635498046875,6.79,6.61,7.76,5.47,0,,,monthly
2012,1.0,3.0,Bremen,93.55145237048032,7.0,6.8100000000000005,8.0,5.64,1,,,monthly
2012,1.0,3.0,Chemnitz,94.9849624633789,4.82,4.88,5.3,4.36,0,,,monthly
2012,1.0,3.0,Chemnitz,97.90253037619443,4.97,5.03,5.47,4.49,1,,,monthly
2012,1.0,3.0,Dortmund,91.73013305664062,5.68,5.47,6.25,4.94,0,,,monthly
2012,1.0,3.0,Dortmund,94.54772529338585,5.8500000000000005,5.64,6.44,5.09,1,,,monthly
2012,1.0,3.0,Dresden,87.73077392578125,6.15,6.0200000000000005,6.66,5.54,0,,,monthly
2012,1.0,3.0,Dresden,90.4255214345884,6.34,6.21,6.86,5.71,1,,,monthly
2012,1.0,3.0,Duisburg,95.53964233398438,5.29,5.15,5.66,4.65,0,,,monthly
2012,1.0,3.0,Duisburg,98.4742478509679,5.45,5.3100000000000005,5.83,4.8,1,,,monthly
2012,1.0,3.0,Düsseldorf,93.7632827758789,8.76,8.44,9.69,7.57,0,,,monthly
2012,1.0,3.0,Düsseldorf,96.64332544929285,9.03,8.700000000000001,9.99,7.8,1,,,monthly
2012,1.0,3.0,Erfurt,92.9240493774414,6.26,6.0200000000000005,6.88,5.49,0,,,monthly
2012,1.0,3.0,Erfurt,95.77831407115053,6.45,6.21,7.09,5.66,1,,,monthly
2012,1.0,3.0,Essen,93.77828979492188,5.93,5.71,6.54,5.08,0,,,monthly
2012,1.0,3.0,Essen,96.65879342548199,6.11,5.89,6.74,5.24,1,,,monthly
2012,1.0,3.0,Frankfurt am Main,92.061767578125,10.84,10.44,12.36,9.0,0,,,monthly
2012,1.0,3.0,Frankfurt am Main,94.88954633506849,11.17,10.76,12.74,9.28,1,,,monthly
2012,1.0,3.0,Gelsenkirchen,93.77227783203125,4.73,4.71,5.0200000000000005,4.37,0,,,monthly
2012,1.0,3.0,Gelsenkirchen,96.65259679851857,4.88,4.86,5.17,4.5,1,,,monthly
2012,1.0,3.0,Hamburg,95.0574722290039,9.98,9.620000000000001,11.55,8.17,0,,,monthly
2012,1.0,3.0,Hamburg,97.97726735926592,10.290000000000001,9.92,11.9,8.42,1,,,monthly
2012,1.0,3.0,Hamm,92.66249084472656,5.13,5.0,5.41,4.5600000000000005,0,,,monthly
2012,1.0,3.0,Hamm,95.50872147954277,5.29,5.15,5.58,4.7,1,,,monthly
2012,1.0,3.0,Hannover,86.60748291015625,6.5600000000000005,6.4,7.03,5.84,0,,,monthly
2012,1.0,3.0,Hannover,89.26772729616431,6.76,6.6000000000000005,7.25,6.0200000000000005,1,,,monthly
2012,1.0,3.0,Karlsruhe,91.5826644897461,8.18,7.99,9.06,7.2,0,,,monthly
2012,1.0,3.0,Karlsruhe,94.39572706676664,8.43,8.23,9.34,7.42,1,,,monthly
2012,1.0,3.0,Kiel,89.76769256591797,6.41,6.2,7.2,5.37,0,,,monthly
2012,1.0,3.0,Kiel,92.52500627795725,6.61,6.390000000000001,7.42,5.53,1,,,monthly
2012,1.0,3.0,Köln,90.59252166748047,8.91,8.700000000000001,10.15,7.5,0,,,monthly
2012,1.0,3.0,Köln,93.37517091535472,9.18,8.97,10.46,7.73,1,,,monthly
2012,1.0,3.0,Leipzig,88.26598358154297,5.24,5.11,5.79,4.57,0,,,monthly
2012,1.0,3.0,Leipzig,90.97717064538897,5.4,5.2700000000000005,5.97,4.71,1,,,monthly
2012,1.0,3.0,Lübeck,90.06670379638672,6.47,6.36,7.2,5.5,0,,,monthly
2012,1.0,3.0,Lübeck,92.83320196824955,6.67,6.5600000000000005,7.42,5.67,1,,,monthly
2012,1.0,3.0,Mönchengladbach,95.30965423583984,5.65,5.5600000000000005,6.140000000000001,5.13,0,,,monthly
2012,1.0,3.0,Mönchengladbach,98.23719541465789,5.82,5.73,6.33,5.28,1,,,monthly
2012,1.0,3.0,Mannheim,88.82125854492188,7.4,7.21,8.0,6.5,0,,,monthly
2012,1.0,3.0,Mannheim,91.54950149186695,7.62,7.43,8.25,6.7,1,,,monthly
2012,1.0,3.0,Kreis Mettmann,94.6788101196289,6.8100000000000005,6.8,7.640000000000001,6.0,0,,,monthly
2012,1.0,3.0,Kreis Mettmann,97.5869742254481,7.0200000000000005,7.01,7.87,6.18,1,,,monthly
2012,1.0,3.0,München,86.9547348022461,12.76,12.41,14.0,11.16,0,,,monthly
2012,1.0,3.0,München,89.6256454132202,13.15,12.8,14.43,11.5,1,,,monthly
2012,1.0,3.0,Münster,92.49542999267578,8.25,8.06,9.4,6.86,0,,,monthly
2012,1.0,3.0,Münster,95.33652916911383,8.51,8.31,9.69,7.07,1,,,monthly
2012,1.0,3.0,Nürnberg,88.62528228759766,7.42,7.28,8.17,6.54,0,,,monthly
2012,1.0,3.0,Nürnberg,91.3475056075911,7.65,7.5,8.42,6.74,1,,,monthly
2012,1.0,3.0,Potsdam,92.06513977050781,7.8500000000000005,7.99,9.0,6.66,0,,,monthly
2012,1.0,3.0,Potsdam,94.89302210806066,8.09,8.23,9.28,6.87,1,,,monthly
2012,1.0,3.0,Rhein-Erft-Kreis,94.58109283447266,7.05,6.98,8.0,6.0,0,,,monthly
2012,1.0,3.0,Rhein-Erft-Kreis,97.48625544607313,7.2700000000000005,7.2,8.25,6.18,1,,,monthly
2012,1.0,3.0,Stuttgart,90.17809295654297,9.61,9.42,10.71,8.27,0,,,monthly
2012,1.0,3.0,Stuttgart,92.94801256934845,9.9,9.71,11.040000000000001,8.53,1,,,monthly
2012,1.0,3.0,Wiesbaden,92.92469787597656,8.57,8.43,9.290000000000001,7.62,0,,,monthly
2012,1.0,3.0,Wiesbaden,95.77898248903364,8.83,8.69,9.57,7.8500000000000005,1,,,monthly
2012,1.0,3.0,Wuppertal,96.92448425292969,5.6000000000000005,5.48,6.0600000000000005,5.0,0,,,monthly
2012,1.0,3.0,Wuppertal,99.90162671725994,5.7700000000000005,5.65,6.25,5.15,1,,,monthly
2012,1.0,,Aachen,90.34149932861328,7.26,7.0,8.43,6.0,0,,,quarterly
2012,1.0,,Aachen,93.6611778231382,7.53,7.26,8.74,6.22,1,,,quarterly
2012,1.0,,Augsburg,84.54425811767578,7.0600000000000005,7.0,7.8100000000000005,6.36,0,,,quarterly
2012,1.0,,Augsburg,87.65091184375491,7.32,7.26,8.1,6.6000000000000005,1,,,quarterly
2012,1.0,,Berlin,83.68882751464844,7.18,6.86,8.14,5.9,0,,,quarterly
2012,1.0,,Berlin,86.76404768474795,7.44,7.12,8.44,6.12,1,,,quarterly
2012,1.0,,Bielefeld,91.37026977539062,5.83,5.66,6.41,5.11,0,,,quarterly
2012,1.0,,Bielefeld,94.7277513521463,6.05,5.87,6.65,5.3,1,,,quarterly
2012,1.0,,Bocholt,93.55944061279297,6.12,5.8100000000000005,7.03,5.2700000000000005,0,,,quarterly
2012,1.0,,Bocholt,96.99736521300711,6.3500000000000005,6.0200000000000005,7.29,5.47,1,,,quarterly
2012,1.0,,Bochum,94.91061401367188,5.73,5.5600000000000005,6.22,5.1000000000000005,0,,,quarterly
2012,1.0,,Bochum,98.39818867852527,5.94,5.7700000000000005,6.44,5.29,1,,,quarterly
2012,1.0,,Bonn,92.82840728759766,8.290000000000001,8.13,9.17,7.23,0,,,quarterly
2012,1.0,,Bonn,96.23946942010353,8.59,8.42,9.5,7.49,1,,,quarterly
2012,1.0,,Braunschweig,82.84127807617188,6.01,5.76,6.68,5.25,0,,,quarterly
2012,1.0,,Braunschweig,85.88535429067107,6.23,5.97,6.93,5.44,1,,,quarterly
2012,1.0,,Bremen,90.74764251708984,6.79,6.62,7.72,5.5200000000000005,0,,,quarterly
2012,1.0,,Bremen,94.08224510318401,7.04,6.86,8.01,5.73,1,,,quarterly
2012,1.0,,Chemnitz,94.86979675292969,4.8100000000000005,4.83,5.25,4.37,0,,,quarterly
2012,1.0,,Chemnitz,98.3558715513463,4.99,5.0,5.44,4.53,1,,,quarterly
2012,1.0,,Dortmund,91.36640167236328,5.63,5.43,6.22,4.9,0,,,quarterly
2012,1.0,,Dortmund,94.72374111224354,5.84,5.63,6.44,5.08,1,,,quarterly
2012,1.0,,Dresden,87.87200164794922,6.13,6.0200000000000005,6.7,5.5,0,,,quarterly
2012,1.0,,Dresden,91.10093626060696,6.36,6.24,6.94,5.7,1,,,quarterly
2012,1.0,,Duisburg,94.82955169677734,5.2,5.0600000000000005,5.63,4.61,0,,,quarterly
2012,1.0,,Duisburg,98.31414765492218,5.39,5.25,5.83,4.7700000000000005,1,,,quarterly
2012,1.0,,Düsseldorf,93.07221221923828,8.71,8.370000000000001,9.64,7.5,0,,,quarterly
2012,1.0,,Düsseldorf,96.49223318012803,9.03,8.68,9.99,7.78,1,,,quarterly
2012,1.0,,Erfurt,91.21815490722656,6.12,6.0,6.74,5.29,0,,,quarterly
2012,1.0,,Erfurt,94.57004688827821,6.3500000000000005,6.22,6.98,5.48,1,,,quarterly
2012,1.0,,Essen,93.92692565917969,5.91,5.7,6.51,5.13,0,,,quarterly
2012,1.0,,Essen,97.37835382325558,6.13,5.91,6.75,5.32,1,,,quarterly
2012,1.0,,Frankfurt am Main,91.75794982910156,10.82,10.48,12.27,9.0,0,,,quarterly
2012,1.0,,Frankfurt am Main,95.1296770531691,11.22,10.86,12.72,9.33,1,,,quarterly
2012,1.0,,Gelsenkirchen,94.0986328125,4.7700000000000005,4.71,5.1000000000000005,4.41,0,,,quarterly
2012,1.0,,Gelsenkirchen,97.55637050816956,4.95,4.89,5.28,4.57,1,,,quarterly
2012,1.0,,Hamburg,94.80931091308594,9.950000000000001,9.59,11.53,8.120000000000001,0,,,quarterly
2012,1.0,,Hamburg,98.29316310568746,10.31,9.94,11.950000000000001,8.42,1,,,quarterly
2012,1.0,,Hamm,93.51919555664062,5.19,5.0,5.75,4.55,0,,,quarterly
2012,1.0,,Hamm,96.955641316583,5.38,5.18,5.96,4.72,1,,,quarterly
2012,1.0,,Hannover,86.52885437011719,6.5600000000000005,6.4,7.12,5.82,0,,,quarterly
2012,1.0,,Hannover,89.70843384514343,6.8,6.63,7.38,6.04,1,,,quarterly
2012,1.0,,Karlsruhe,91.67577362060547,8.23,8.01,9.22,7.17,0,,,quarterly
2012,1.0,,Karlsruhe,95.04448120702992,8.540000000000001,8.3,9.55,7.43,1,,,quarterly
2012,1.0,,Kiel,90.31805419921875,6.44,6.3,7.2,5.39,0,,,quarterly
2012,1.0,,Kiel,93.63687118167633,6.68,6.53,7.46,5.59,1,,,quarterly
2012,1.0,,Köln,90.8470230102539,8.93,8.75,10.02,7.51,0,,,quarterly
2012,1.0,,Köln,94.18527742068554,9.26,9.08,10.39,7.79,1,,,quarterly
2012,1.0,,Leipzig,87.49871063232422,5.2,5.0600000000000005,5.78,4.51,0,,,quarterly
